shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901560,34.0806116644174,-118.077315138665,209,18879.50534245
p_901560,34.0806137461048,-118.077312564821,210,18879.83663271
p_901560,34.0808138446545,-118.073470820457,211,19235.11333383
p_901560,34.08104561722,-118.065802808434,212,19943.3152616
p_901560,34.0810445624078,-118.065801672842,213,19943.47234559
p_901560,34.0811254115732,-118.063725272527,214,20135.32740222
p_901560,34.0812203584385,-118.061386960865,215,20351.40294984
p_901560,34.0812698778254,-118.059092186377,216,20563.27436696
p_901560,34.0812580552371,-118.058373142443,217,20629.65271837
p_901560,34.0811026933265,-118.058440335201,218,20647.9679816
p_901560,34.0807896498043,-118.058560722225,219,20684.4264259
p_901560,34.0805195556489,-118.058663793923,220,20715.86042664
p_901560,34.080222741998,-118.058725387284,221,20749.27133827
p_901560,34.0784660601301,-118.058707149073,222,20944.1364726
p_901560,34.0734433576922,-118.05861605856,223,21501.33694461
p_901560,34.0733048168015,-118.05861440481,224,21516.70517262
p_901560,34.0732442391622,-118.058662766943,225,21524.77237107
p_901560,34.0732217668013,-118.058908116301,226,21547.55622027
p_901560,34.0731997079591,-118.060908432027,227,21732.21248443
p_901560,34.0731647419918,-118.064282488287,228,22043.68053488
p_901560,34.0731672438468,-118.06437627507,229,22052.342018
p_901560,34.0739597457559,-118.064385563996,230,22140.25345559
p_901560,34.0758088773584,-118.064383143693,231,22345.36616906
p_901560,34.075801220824,-118.06503328438,232,22405.38188068
p_901560,34.0757823141905,-118.065950616307,233,22490.08002101
p_901560,34.0757679333318,-118.067510822831,234,22634.10008792
p_901560,34.0757376886605,-118.06891521755,235,22763.77291339
p_901560,34.0757058009116,-118.071104104039,236,22965.84407333
p_901560,34.0756488933375,-118.07144905641,237,22998.30383293
p_901560,34.0756477077622,-118.071587896161,238,23011.11980688
p_901560,34.0752944057091,-118.071580739473,239,23050.3149625
p_901560,34.0748336859507,-118.071565917855,240,23101.4380311
p_901560,34.0748517556771,-118.070143503441,241,23232.74742064
p_901716,34.0748513186057,-118.07014533124,1,0
p_901716,34.0748564551545,-118.069806218152,2,31.30656849
p_901716,34.0751382217272,-118.069805248999,3,62.56129894
p_901716,34.0756364083535,-118.069798699594,4,117.8253335
p_901716,34.0756418465592,-118.069244845275,5,168.95120808
p_901716,34.0756973500012,-118.068728875985,6,216.97290545
p_901716,34.0757259457654,-118.067091977084,7,368.09645386
p_901716,34.0757633376357,-118.064448252494,8,612.15463343
p_901716,34.0739319115451,-118.064435088394,9,815.30689633
p_901716,34.0731113566454,-118.064433898315,10,906.32596019
p_901716,34.0731277115596,-118.063856445073,11,959.65896466
p_901716,34.0731295013741,-118.06297701262,12,1040.83569805
p_901716,34.0731773246897,-118.060082416733,13,1308.07552177
p_901716,34.0739289667902,-118.060114703839,14,1391.50370433
p_901716,34.0758401129151,-118.060117146655,15,1603.49529878
p_901716,34.0758320760932,-118.059261680496,16,1682.46208743
p_901716,34.0758272177241,-118.058516062673,17,1751.28667128
p_901716,34.0801355461841,-118.058611276315,18,2229.26361414
p_901716,34.0804414690788,-118.058583421857,19,2263.29500402
p_901716,34.081395985017,-118.058237975742,20,2373.87005782
p_901716,34.0812175999077,-118.065027218716,21,3000.80692662
p_901716,34.0812168396792,-118.065031995638,22,3001.25581309
p_901716,34.0812156259476,-118.065286358072,23,3024.73303029
p_901716,34.0812869045725,-118.065307131166,24,3032.86867626
p_901716,34.0814835349513,-118.065535635202,25,3063.20864724
p_901716,34.0820919504943,-118.066515131797,26,3176.02462262
p_901716,34.0823192300516,-118.0669342663,27,3222.19882275
p_901716,34.0827852220773,-118.068266629268,28,3355.59167674
p_901716,34.0838464792532,-118.071715897022,29,3695.00797716
p_901716,34.0838461156473,-118.071724626697,30,3695.81468189
p_901716,34.0840196875776,-118.07242370196,31,3763.14640886
p_901716,34.0841089530049,-118.072793448404,32,3798.6791606
p_901716,34.0842924427561,-118.073389234177,33,3857.31234379
p_901716,34.0831196916246,-118.073365393795,34,3987.41707889
p_901716,34.0818693654323,-118.073338377647,35,4126.13052021
p_901716,34.0809033514254,-118.073318286815,36,4233.30056304
p_901716,34.0808818408258,-118.074170072677,37,4311.95414614
p_901716,34.08083061979,-118.075552186324,38,4439.64577659
p_901716,34.0807783588282,-118.076841416632,39,4558.77926932
p_901716,34.0807574943169,-118.077955519459,40,4661.63394565
p_901716,34.080754056886,-118.077961129193,41,4662.27695656
p_901716,34.0806961139468,-118.079325317331,42,4788.35177913
p_901716,34.0806124904074,-118.081130306063,43,4955.20554409
p_901716,34.0805482954168,-118.081883278933,44,5025.06687364
p_901716,34.0805358286269,-118.082150481642,45,5049.76775597
p_901716,34.0803370264302,-118.082148032394,46,5071.82081764
p_901716,34.0793841203743,-118.082137123644,47,5177.52560167
p_901716,34.0772504468563,-118.082107504682,48,5414.21656784
p_901716,34.0745067110206,-118.082113798232,49,5718.56261012
p_901716,34.0739152050875,-118.082101118979,50,5784.18509003
p_901716,34.073177099706,-118.082088799787,51,5866.06637735
p_901716,34.0727043007155,-118.082006671842,52,5919.05606918
p_901716,34.0717552933377,-118.081994352649,53,6024.32961236
p_901716,34.0713331512687,-118.082020274651,54,6071.21625965
p_901716,34.0709017775801,-118.082036965903,55,6119.0906118
p_901716,34.0703376702102,-118.082127098667,56,6182.21417801
p_901716,34.0698869346598,-118.082150466422,57,6232.25792138
p_901716,34.0688610184244,-118.082173834176,58,6346.07672618
p_901716,34.0658265198359,-118.082133032389,59,6682.69531542
p_901716,34.0627474639125,-118.082049854616,60,7024.32142665
p_901716,34.0627166283443,-118.090219137136,61,7778.49135413
p_901716,34.0627378777444,-118.090802019908,62,7832.35283915
p_901716,34.0627373889628,-118.090804351964,63,7832.57484909
p_901716,34.0627079286553,-118.096256179545,64,8335.88089041
p_901716,34.0626928239922,-118.101241410148,65,8796.10474
p_901716,34.0627013810399,-118.103548227903,66,9009.06501869
p_901716,34.0627025215393,-118.103557052086,67,9009.88940408
p_901716,34.0627058229359,-118.103764279786,68,9029.02351696
p_901716,34.0619215873978,-118.103758685702,69,9116.01521002
p_901716,34.0602464695399,-118.103770798879,70,9301.82849369
p_901716,34.0567199626552,-118.103739822813,71,9693.01123162
p_901716,34.055341628855,-118.103746694348,72,9845.90201715
p_901716,34.055338471083,-118.103488012813,73,9869.78731515
p_901716,34.0553496901219,-118.101315191346,74,10070.39654505
p_901716,34.0553397458606,-118.099662552113,75,10222.98016533
p_901716,34.0552909554795,-118.099165281693,76,10269.20847389
p_901716,34.0552180795197,-118.098665289733,77,10316.07263744
p_901716,34.0548408288975,-118.096470639464,78,10522.9700423
p_901716,34.0543720960093,-118.093555886044,79,10797.05323005
p_901716,34.0539151224915,-118.091015350208,80,11037.02564567
p_901716,34.0538523868501,-118.090620356607,81,11074.15199118
p_901716,34.0534515156379,-118.090611372769,82,11118.62570654
p_901716,34.0517273806045,-118.090602112944,83,11309.87442749
p_901716,34.0516575041503,-118.090183798491,84,11349.26696207
p_901716,34.0515862301013,-118.089493916993,85,11413.45170592
p_901716,34.0515823299887,-118.087984892826,86,11552.77892611
p_901716,34.0515894881785,-118.085905519787,87,11744.76679959
p_901716,34.0515702950018,-118.084720779169,88,11854.17332492
p_901716,34.0509508106234,-118.084695830509,89,11922.92718232
p_901716,34.0509497961431,-118.084695501584,90,11923.04373786
p_901716,34.0505637692686,-118.084655499114,91,11966.02210817
p_901716,34.0493136736847,-118.084659847996,92,12104.68740242
p_901716,34.0493194251069,-118.082761346506,93,12279.97979343
p_901716,34.049297921054,-118.081963335882,94,12353.69980853
p_901716,34.0491087135095,-118.081954274061,95,12374.70400023
p_901716,34.0486410996439,-118.081940106432,96,12426.58975145
p_901716,34.0480035188242,-118.081947184383,97,12497.31531336
p_901716,34.0464473971785,-118.08194115752,98,12669.92626404
p_901716,34.0440939205277,-118.081915448299,99,12930.99222767
p_901716,34.0436918565734,-118.081915448299,100,12975.59043965
p_901716,34.0427199150346,-118.081905786167,101,13083.40496446
p_901716,34.0422188804089,-118.081910074532,102,13138.98271573
p_901716,34.041685861614,-118.081914362898,103,13198.1081623
p_901716,34.0413348462386,-118.081939124431,104,13237.11096664
p_901716,34.0410790497654,-118.082054806461,105,13267.42889238
p_901716,34.040886381023,-118.082216177239,106,13293.48227217
p_901716,34.040638,-118.081871,107,13335.61317661
p_901716,34.040379,-118.081535,108,13377.89800842
p_901716,34.040043,-118.081253,109,13423.36402542
p_901716,34.03968,-118.080948,110,13472.50157668
p_901716,34.039192,-118.080597,111,13535.59397008
p_901716,34.039017,-118.080467,112,13558.41756174
p_901716,34.038864,-118.08036,113,13578.05553934
p_901716,34.038639,-118.080215,114,13606.37815906
p_901716,34.038513,-118.080124,115,13622.68616913
p_901716,34.038445,-118.080276,116,13638.62062708
p_901716,34.038265,-118.08065,117,13678.51308715
p_901716,34.038139,-118.080994,118,13713.21790469
p_901716,34.038082,-118.08123,119,13735.90960522
p_901716,34.03804,-118.081482,120,13759.64194412
p_901716,34.037971,-118.081856,121,13795.01636768
p_901716,34.0379434368648,-118.082038570865,122,13812.15061465
p_901716,34.037765346763,-118.081898256878,123,13835.77516719
p_901716,34.0376240518705,-118.081765047397,124,13855.69890842
p_901716,34.0372099197759,-118.081330346043,125,13916.70369337
p_901716,34.0367849945759,-118.080925192235,126,13976.88182425
p_901716,34.0362783841341,-118.080451542425,127,14048.09262761
p_901716,34.0360763404786,-118.080302090652,128,14074.4125766
p_901716,34.0358060101018,-118.08019999269,129,14105.84576687
p_901716,34.0355067884518,-118.080202482884,130,14139.03713561
p_901716,34.0352839192254,-118.080259757352,131,14164.31793099
p_901716,34.0350527949661,-118.080386757257,132,14192.51016964
p_901716,34.0348622512706,-118.080579053066,133,14220.11562197
p_901716,34.0346718100888,-118.080892427165,134,14255.94457265
p_901716,34.034531575854,-118.081264297762,135,14293.64451657
p_901716,34.0343301224276,-118.081860500663,136,14353.06422651
p_901716,34.03424281416,-118.082306402776,137,14395.36574203
p_901716,34.0342140193779,-118.082781418324,138,14439.34846911
p_901716,34.0342953901903,-118.08347084134,139,14503.65169873
p_901716,34.0344633254516,-118.084649127952,140,14614.04655365
p_901716,34.0347100286524,-118.086306286542,141,14769.50813221
p_901716,34.0349060615933,-118.087608956539,142,14891.75534803
p_901716,34.0349200909276,-118.087686060253,143,14899.04371397
p_901716,34.0350554327587,-118.08764757703,144,14914.47113844
p_901716,34.0351308818501,-118.08760627796,145,14923.66821373
p_901716,34.0353004475965,-118.08730873694,146,14956.96610773
p_901716,34.035509466377,-118.08748812739,147,14985.46134726
p_901716,34.0356697472343,-118.087513801911,148,15003.39758067
p_901716,34.0361676088499,-118.087382006041,149,15059.94715352
p_901716,34.0367070610747,-118.087231422325,150,15121.37936697
p_901716,34.0368571105521,-118.087081446207,151,15143.03186334
p_901716,34.0369454848786,-118.086867021578,152,15165.12651534
p_901716,34.0369875636954,-118.086640218921,153,15186.58433967
p_901716,34.0369883586484,-118.086640195479,154,15186.67254486
p_901716,34.0372769403492,-118.085448506877,155,15301.27960707
p_901716,34.0373936137636,-118.084882770946,156,15355.10125627
p_901716,34.0374789717919,-118.084419397496,157,15398.92612545
p_901716,34.0375001370324,-118.084228911136,158,15416.67241113
p_901716,34.0374941797158,-118.084018376228,159,15436.12530985
p_901716,34.0374526501628,-118.083633246209,160,15471.98693163
p_901716,34.0374609588104,-118.083468209792,161,15487.25493154
p_901716,34.0374297880865,-118.083327694553,162,15500.68345747
p_901716,34.0374218377574,-118.08323685831,163,15509.11789185
p_901716,34.0375935799241,-118.083191126108,164,15528.63054063
p_901716,34.0376277877423,-118.083160197553,165,15533.37973733
p_901716,34.0376780319936,-118.083076112772,166,15542.93756325
p_901716,34.0377036554453,-118.083014518612,167,15549.2960148
p_901716,34.0377999644952,-118.082420115478,168,15605.21543583
p_901716,34.0378526946709,-118.081940107225,169,15649.92546512
p_901716,34.0379561797398,-118.081206507164,170,15718.63447828
p_901716,34.0380361501127,-118.080803111925,171,15756.92706835
p_901716,34.0381091223899,-118.080604719036,172,15776.95583173
p_901716,34.0382880814482,-118.080215460374,173,15818.01830743
p_901716,34.0384672717041,-118.079902610913,174,15853.08500698
p_901716,34.0397344250283,-118.080817890593,175,16017.09609044
p_901716,34.0404698154352,-118.081435819675,176,16116.64430506
p_901716,34.0406994605675,-118.081695927856,177,16151.65522863
p_901716,34.0409425959382,-118.0820388269,178,16193.24755771
p_901716,34.0410305354964,-118.081954871167,179,16205.70758212
p_901716,34.0413444420409,-118.081841199794,180,16242.07477158
p_901716,34.0427744965993,-118.081824723516,181,16400.70821787
p_901716,34.0483514695352,-118.081870944204,182,17019.33867528
p_901716,34.0493280239696,-118.081885938786,183,17127.67013215
p_901716,34.0505100306895,-118.08188630306,184,17258.78220824
p_901716,34.0511125569494,-118.081901688589,185,17325.63150669
p_901716,34.0511591359557,-118.081824885745,186,17334.40529217
p_901716,34.0523988142121,-118.08181758138,187,17471.91617583
p_901716,34.0526501322693,-118.081832603526,188,17499.82769428
p_901716,34.0543983297623,-118.08185615293,189,17693.75581087
p_901716,34.0549512196539,-118.081847737876,190,17755.08914399
p_901716,34.055396505067,-118.081856406884,191,17804.48819261
p_901716,34.0554664282303,-118.081924323604,192,17814.46191492
p_901716,34.0558007581983,-118.081908877645,193,17851.57433662
p_901716,34.0613496560094,-118.081891079678,194,18467.0793879
p_901716,34.0624306430025,-118.081889197605,195,18586.98637923
p_901716,34.0624321362794,-118.081888723159,196,18587.15771179
p_901716,34.0625963264833,-118.081892035841,197,18605.37283384
p_901716,34.0626184265705,-118.078865612489,198,18884.77377251
p_901716,34.0626266952678,-118.076822790556,199,19073.363067
p_901716,34.0626273061095,-118.07380244773,200,19352.19185964
p_901716,34.0626186943764,-118.071274907802,201,19585.52855852
p_901716,34.0626189432212,-118.071274638836,202,19585.56568597
p_901716,34.0627103908727,-118.065315425865,203,20135.7952128
p_901716,34.0631291492681,-118.065543273486,204,20186.78591087
p_901716,34.0634984664137,-118.065818164747,205,20234.97509772
p_901716,34.0695381897704,-118.072089454233,206,21120.40047839
p_901716,34.0698657517956,-118.072372192921,207,21165.13710054
p_901716,34.0700655833281,-118.072495125086,208,21190.03900237
p_901716,34.070651928009,-118.072761881623,209,21259.5837576
p_901716,34.0715099667414,-118.072913922038,210,21355.78974405
p_901716,34.0746837843604,-118.07299863501,211,21707.92818884
p_901716,34.0746911680389,-118.072455980737,212,21758.02396451
p_901716,34.0748415319596,-118.071724260647,213,21827.59341609
p_901716,34.0748541731068,-118.070150986477,214,21972.81917909
