,trip_id,stop_sequence,stop_id,route_code
607,70120000880736-JUNE23,111,141014,120.0
608,10120000980656-JUNE23,111,30011,120.0
609,10120000980734-JUNE23,111,30011,120.0
610,10120000980816-JUNE23,111,30011,120.0
611,10120000980855-JUNE23,111,30011,120.0
612,70120000880834-JUNE23,111,141014,120.0
613,70120000881031-JUNE23,111,141014,120.0
614,10120000981012-JUNE23,111,30011,120.0
615,10120000981051-JUNE23,111,30011,120.0
616,10120000981131-JUNE23,111,30011,120.0
617,10120000981211-JUNE23,111,30011,120.0
618,70120000880933-JUNE23,111,141014,120.0
619,10120000981329-JUNE23,111,30011,120.0
620,10120000981250-JUNE23,111,30011,120.0
621,70108004230506-JUNE23,110,8245,108.0
622,70108004231705-JUNE23,110,8245,108.0
623,60108004230504-JUNE23,110,8245,108.0
624,10205000931726-JUNE23,110,5120,205.0
625,10205000931557-JUNE23,110,5120,205.0
626,10205000931456-JUNE23,110,5120,205.0
627,10205000931427-JUNE23,110,5120,205.0
628,10205000931357-JUNE23,110,5120,205.0
629,10205000931328-JUNE23,110,5120,205.0
630,10205000931258-JUNE23,110,5120,205.0
631,10205000931228-JUNE23,110,5120,205.0
632,10205000931158-JUNE23,110,5120,205.0
633,10205000931128-JUNE23,110,5120,205.0
634,10205000931058-JUNE23,110,5120,205.0
635,10205000931028-JUNE23,110,5120,205.0
636,10205000930958-JUNE23,110,5120,205.0
637,10205000930920-JUNE23,110,5120,205.0
638,10205000930848-JUNE23,110,5120,205.0
639,10205000930818-JUNE23,110,5120,205.0
640,10205000930748-JUNE23,110,5120,205.0
641,10205000930648-JUNE23,110,5120,205.0
642,10205000930631-JUNE23,110,5120,205.0
643,10205000931526-JUNE23,110,5120,205.0
644,10205000931626-JUNE23,110,5120,205.0
645,10205000930529-JUNE23,110,5120,205.0
646,10205000931656-JUNE23,110,5120,205.0
647,10108004231535-JUNE23,110,8245,108.0
648,10108004231505-JUNE23,110,8245,108.0
649,10108004230648-JUNE23,110,8245,108.0
650,10108004230553-JUNE23,110,8245,108.0
651,10108004230504-JUNE23,110,8245,108.0
652,70205000932246-JUNE23,110,5120,205.0
653,70205000932148-JUNE23,110,5120,205.0
654,70205000932046-JUNE23,110,5120,205.0
655,70205000931946-JUNE23,110,5120,205.0
656,10205000932246-JUNE23,110,5120,205.0
657,10205000932148-JUNE23,110,5120,205.0
658,10205000932046-JUNE23,110,5120,205.0
659,10205000931945-JUNE23,110,5120,205.0
660,10205000931901-JUNE23,110,5120,205.0
661,10205000931829-JUNE23,110,5120,205.0
662,10205000931758-JUNE23,110,5120,205.0
663,70205000931851-JUNE23,110,5120,205.0
664,10205000930600-JUNE23,110,5120,205.0
665,10205000930719-JUNE23,110,5120,205.0
666,10205000930503-JUNE23,110,5120,205.0
667,70205000930943-JUNE23,110,5120,205.0
668,60205000931414-JUNE23,110,5120,205.0
669,60205000931509-JUNE23,110,5120,205.0
670,10205000930430-JUNE23,110,5120,205.0
671,60205000931701-JUNE23,110,5120,205.0
672,60205000931757-JUNE23,110,5120,205.0
673,60205000931851-JUNE23,110,5120,205.0
674,60205000931946-JUNE23,110,5120,205.0
675,60205000932046-JUNE23,110,5120,205.0
676,60205000932148-JUNE23,110,5120,205.0
677,60205000931226-JUNE23,110,5120,205.0
678,60205000932246-JUNE23,110,5120,205.0
679,70205000930849-JUNE23,110,5120,205.0
680,70205000930755-JUNE23,110,5120,205.0
681,70205000930701-JUNE23,110,5120,205.0
682,70205000930607-JUNE23,110,5120,205.0
683,70205000930527-JUNE23,110,5120,205.0
684,70205000930448-JUNE23,110,5120,205.0
685,60108004231702-JUNE23,110,8245,108.0
686,60205000931321-JUNE23,110,5120,205.0
687,60205000931606-JUNE23,110,5120,205.0
688,60205000931131-JUNE23,110,5120,205.0
689,70205000931757-JUNE23,110,5120,205.0
690,60205000930701-JUNE23,110,5120,205.0
691,60205000930607-JUNE23,110,5120,205.0
692,60205000930527-JUNE23,110,5120,205.0
693,60205000930448-JUNE23,110,5120,205.0
694,60205000931038-JUNE23,110,5120,205.0
695,60205000930755-JUNE23,110,5120,205.0
696,60205000930849-JUNE23,110,5120,205.0
697,70205000931701-JUNE23,110,5120,205.0
698,70205000931606-JUNE23,110,5120,205.0
699,70205000931509-JUNE23,110,5120,205.0
700,70205000931414-JUNE23,110,5120,205.0
701,70205000931321-JUNE23,110,5120,205.0
702,70205000931226-JUNE23,110,5120,205.0
703,70205000931131-JUNE23,110,5120,205.0
704,70205000931038-JUNE23,110,5120,205.0
705,60205000930943-JUNE23,110,5120,205.0
706,10205000991630-JUNE23,109,30007,205.0
707,10205000991458-JUNE23,109,30007,205.0
708,10205000991600-JUNE23,109,30007,205.0
709,10205000992144-JUNE23,109,30007,205.0
710,10205000991659-JUNE23,109,30007,205.0
711,10205000991726-JUNE23,109,30007,205.0
712,10205000991815-JUNE23,109,30007,205.0
713,10205000991853-JUNE23,109,30007,205.0
714,10205000991943-JUNE23,109,30007,205.0
715,10205000992046-JUNE23,109,30007,205.0
716,10205000991530-JUNE23,109,30007,205.0
717,60205000991156-JUNE23,109,30007,205.0
718,10205000991426-JUNE23,109,30007,205.0
719,60205000991344-JUNE23,109,30007,205.0
720,60205000992046-JUNE23,109,30007,205.0
721,60205000991939-JUNE23,109,30007,205.0
722,60205000991834-JUNE23,109,30007,205.0
723,60205000991731-JUNE23,109,30007,205.0
724,60205000991631-JUNE23,109,30007,205.0
725,60205000991535-JUNE23,109,30007,205.0
726,60205000991440-JUNE23,109,30007,205.0
727,60205000991249-JUNE23,109,30007,205.0
728,10205000991357-JUNE23,109,30007,205.0
729,60205000990453-JUNE23,109,30007,205.0
730,60205000990543-JUNE23,109,30007,205.0
731,60205000990635-JUNE23,109,30007,205.0
732,60205000990728-JUNE23,109,30007,205.0
733,60205000990821-JUNE23,109,30007,205.0
734,60205000990911-JUNE23,109,30007,205.0
735,60205000991006-JUNE23,109,30007,205.0
736,60205000992144-JUNE23,109,30007,205.0
737,60205000991101-JUNE23,109,30007,205.0
738,10205000990443-JUNE23,109,30007,205.0
739,10205000990538-JUNE23,109,30007,205.0
740,10205000991326-JUNE23,109,30007,205.0
741,10205000991252-JUNE23,109,30007,205.0
742,10205000991222-JUNE23,109,30007,205.0
743,10205000991152-JUNE23,109,30007,205.0
744,10205000991054-JUNE23,109,30007,205.0
745,10205000991025-JUNE23,109,30007,205.0
746,10205000990955-JUNE23,109,30007,205.0
747,10205000990927-JUNE23,109,30007,205.0
748,10205000990859-JUNE23,109,30007,205.0
749,10205000990830-JUNE23,109,30007,205.0
750,10205000990803-JUNE23,109,30007,205.0
751,10205000990735-JUNE23,109,30007,205.0
752,10205000990706-JUNE23,109,30007,205.0
753,10205000990636-JUNE23,109,30007,205.0
754,10205000990606-JUNE23,109,30007,205.0
755,10205000991122-JUNE23,109,30007,205.0
756,10205000990511-JUNE23,109,30007,205.0
757,70205000991101-JUNE23,109,30007,205.0
758,70205000991249-JUNE23,109,30007,205.0
759,70205000992046-JUNE23,109,30007,205.0
760,70205000991939-JUNE23,109,30007,205.0
761,70205000991834-JUNE23,109,30007,205.0
762,70205000991731-JUNE23,109,30007,205.0
763,70205000991631-JUNE23,109,30007,205.0
764,70205000991535-JUNE23,109,30007,205.0
765,70205000991440-JUNE23,109,30007,205.0
766,70205000991344-JUNE23,109,30007,205.0
767,70205000991156-JUNE23,109,30007,205.0
768,70205000991006-JUNE23,109,30007,205.0
769,70205000990911-JUNE23,109,30007,205.0
770,70205000990821-JUNE23,109,30007,205.0
771,70205000990728-JUNE23,109,30007,205.0
772,70205000990635-JUNE23,109,30007,205.0
773,70205000990543-JUNE23,109,30007,205.0
774,70205000990453-JUNE23,109,30007,205.0
775,70205000992144-JUNE23,109,30007,205.0
776,70120000971157-JUNE23,108,30011,120.0
777,70120000971057-JUNE23,108,30011,120.0
778,70120000971001-JUNE23,108,30011,120.0
779,70120000971600-JUNE23,108,30011,120.0
780,70120000971257-JUNE23,108,30011,120.0
781,70120000971357-JUNE23,108,30011,120.0
782,70120000971458-JUNE23,108,30011,120.0
783,70120000970805-JUNE23,108,30011,120.0
784,70120000971700-JUNE23,108,30011,120.0
785,70120000971803-JUNE23,108,30011,120.0
786,70120000971906-JUNE23,108,30011,120.0
787,70120000972007-JUNE23,108,30011,120.0
788,70120000972107-JUNE23,108,30011,120.0
789,60120000971001-JUNE23,108,30011,120.0
790,60120000970904-JUNE23,108,30011,120.0
791,60120000970805-JUNE23,108,30011,120.0
792,60120000970707-JUNE23,108,30011,120.0
793,60120000970609-JUNE23,108,30011,120.0
794,70120000970904-JUNE23,108,30011,120.0
795,70120000972211-JUNE23,108,30011,120.0
796,70120000970707-JUNE23,108,30011,120.0
797,60120000972107-JUNE23,108,30011,120.0
798,10120000970422-JUNE23,108,30011,120.0
799,10120000970512-JUNE23,108,30011,120.0
800,10120000970548-JUNE23,108,30011,120.0
801,10120000970619-JUNE23,108,30011,120.0
802,10120000971831-JUNE23,108,30011,120.0
803,10120000971913-JUNE23,108,30011,120.0
804,10120000972007-JUNE23,108,30011,120.0
805,10120000972111-JUNE23,108,30011,120.0
806,70120000970609-JUNE23,108,30011,120.0
807,60120000972211-JUNE23,108,30011,120.0
808,10120000972213-JUNE23,108,30011,120.0
809,60120000972007-JUNE23,108,30011,120.0
810,60120000971458-JUNE23,108,30011,120.0
811,60120000971057-JUNE23,108,30011,120.0
812,60120000971906-JUNE23,108,30011,120.0
813,60120000971257-JUNE23,108,30011,120.0
814,60120000971357-JUNE23,108,30011,120.0
815,60120000971157-JUNE23,108,30011,120.0
816,60120000971600-JUNE23,108,30011,120.0
817,60120000971700-JUNE23,108,30011,120.0
818,60120000971803-JUNE23,108,30011,120.0
819,10010008202014-JUNE23,106,8818,48.0
820,70010008210938-JUNE23,106,8818,48.0
821,70010008211016-JUNE23,106,8818,48.0
822,70010008202015-JUNE23,106,8818,48.0
823,70010008210647-JUNE23,106,8818,48.0
824,70010008210742-JUNE23,106,8818,48.0
825,70010008210825-JUNE23,106,8818,48.0
826,70010008210900-JUNE23,106,8818,48.0
827,70010008211053-JUNE23,106,8818,48.0
828,60010008211814-JUNE23,106,8818,48.0
829,60010008211016-JUNE23,106,8818,48.0
830,70010008211211-JUNE23,106,8818,48.0
831,70010008211814-JUNE23,106,8818,48.0
832,70010008211851-JUNE23,106,8818,48.0
833,60010008211211-JUNE23,106,8818,48.0
834,60010008211131-JUNE23,106,8818,48.0
835,60010008211053-JUNE23,106,8818,48.0
836,60010008210938-JUNE23,106,8818,48.0
837,70010008211735-JUNE23,106,8818,48.0
838,60010008210900-JUNE23,106,8818,48.0
839,60010008210825-JUNE23,106,8818,48.0
840,60010008211851-JUNE23,106,8818,48.0
841,60010008210742-JUNE23,106,8818,48.0
842,60010008210647-JUNE23,106,8818,48.0
843,60010008202015-JUNE23,106,8818,48.0
844,70010008211252-JUNE23,106,8818,48.0
845,70010008211700-JUNE23,106,8818,48.0
846,70010008211131-JUNE23,106,8818,48.0
847,60010008211529-JUNE23,106,8818,48.0
848,70010008211331-JUNE23,106,8818,48.0
849,70010008211411-JUNE23,106,8818,48.0
850,60010008211735-JUNE23,106,8818,48.0
851,70010008211451-JUNE23,106,8818,48.0
852,70010008211529-JUNE23,106,8818,48.0
853,60010008211700-JUNE23,106,8818,48.0
854,60010008211626-JUNE23,106,8818,48.0
855,70010008211626-JUNE23,106,8818,48.0
856,60010008211252-JUNE23,106,8818,48.0
857,60010008211331-JUNE23,106,8818,48.0
858,60010008211411-JUNE23,106,8818,48.0
859,60010008211451-JUNE23,106,8818,48.0
860,60010008160551-JUNE23,105,8818,48.0
861,10010008160510-JUNE23,105,8818,48.0
862,10010008160706-JUNE23,105,8818,48.0
863,60010008160448-JUNE23,105,8818,48.0
864,10010008160450-JUNE23,105,8818,48.0
865,60010008160522-JUNE23,105,8818,48.0
866,70010008160448-JUNE23,105,8818,48.0
867,70010008160522-JUNE23,105,8818,48.0
868,70010008160551-JUNE23,105,8818,48.0
869,10010007961934-JUNE23,104,6000,10.0
870,60010007961639-JUNE23,104,6000,10.0
871,60010007961707-JUNE23,104,6000,10.0
872,60010007961735-JUNE23,104,6000,10.0
873,10010007960604-JUNE23,104,6000,10.0
874,10010007960734-JUNE23,104,6000,10.0
875,10010007961429-JUNE23,104,6000,10.0
876,10010007961616-JUNE23,104,6000,10.0
877,70010007960643-JUNE23,104,6000,10.0
878,60010007961547-JUNE23,104,6000,10.0
879,60108003132000-JUNE23,104,4299,108.0
880,60108003132105-JUNE23,104,4299,108.0
881,60108003132206-JUNE23,104,4299,108.0
882,10010008002022-JUNE23,104,6000,10.0
883,10010008002230-JUNE23,104,6000,10.0
884,70010007960518-JUNE23,104,6000,10.0
885,60108003131909-JUNE23,104,4299,108.0
886,60010007960618-JUNE23,104,6000,10.0
887,60010007960643-JUNE23,104,6000,10.0
888,70108003130758-JUNE23,104,4299,108.0
889,70108003132206-JUNE23,104,4299,108.0
890,70108003132105-JUNE23,104,4299,108.0
891,70108003132000-JUNE23,104,4299,108.0
892,70108003131913-JUNE23,104,4299,108.0
893,70108003131826-JUNE23,104,4299,108.0
894,70108003131635-JUNE23,104,4299,108.0
895,70108003130703-JUNE23,104,4299,108.0
896,60010007960518-JUNE23,104,6000,10.0
897,70108003130608-JUNE23,104,4299,108.0
898,70108003130507-JUNE23,104,4299,108.0
899,10010007960511-JUNE23,104,6000,10.0
900,60108003130755-JUNE23,104,4299,108.0
901,60108003131625-JUNE23,104,4299,108.0
902,60108003131822-JUNE23,104,4299,108.0
903,70010007960618-JUNE23,104,6000,10.0
904,70010008002025-JUNE23,104,6000,10.0
905,70010007961547-JUNE23,104,6000,10.0
906,10108003131719-JUNE23,104,4299,108.0
907,60010008002230-JUNE23,104,6000,10.0
908,10108003132206-JUNE23,104,4299,108.0
909,10108003132105-JUNE23,104,4299,108.0
910,10108003132000-JUNE23,104,4299,108.0
911,10108003131853-JUNE23,104,4299,108.0
912,70010007961639-JUNE23,104,6000,10.0
913,10108003131749-JUNE23,104,4299,108.0
914,10108003131628-JUNE23,104,4299,108.0
915,60010007961955-JUNE23,104,6000,10.0
916,10108003131524-JUNE23,104,4299,108.0
917,10108003131359-JUNE23,104,4299,108.0
918,10108003131139-JUNE23,104,4299,108.0
919,10108003131059-JUNE23,104,4299,108.0
920,10108003130859-JUNE23,104,4299,108.0
921,10108003130614-JUNE23,104,4299,108.0
922,10108003130533-JUNE23,104,4299,108.0
923,60010008002025-JUNE23,104,6000,10.0
924,60010007961805-JUNE23,104,6000,10.0
925,60010007961914-JUNE23,104,6000,10.0
926,60010007961831-JUNE23,104,6000,10.0
927,60108003130502-JUNE23,104,4299,108.0
928,70010007961735-JUNE23,104,6000,10.0
929,70010007961805-JUNE23,104,6000,10.0
930,70010007961831-JUNE23,104,6000,10.0
931,70010007961914-JUNE23,104,6000,10.0
932,70010007961955-JUNE23,104,6000,10.0
933,70010007961707-JUNE23,104,6000,10.0
934,70010008002230-JUNE23,104,6000,10.0
935,60108003130657-JUNE23,104,4299,108.0
936,60108003130604-JUNE23,104,4299,108.0
937,60002011240900-JUNE23,103,11426,2.0
938,60002011240748-JUNE23,103,11426,2.0
939,60002011240603-JUNE23,103,11426,2.0
940,60002011240613-JUNE23,103,11426,2.0
941,60002011240623-JUNE23,103,11426,2.0
942,60002011240633-JUNE23,103,11426,2.0
943,60002011240642-JUNE23,103,11426,2.0
944,60002011240651-JUNE23,103,11426,2.0
945,60002011240700-JUNE23,103,11426,2.0
946,60002011240710-JUNE23,103,11426,2.0
947,60002011240719-JUNE23,103,11426,2.0
948,60002011240729-JUNE23,103,11426,2.0
949,60002011240739-JUNE23,103,11426,2.0
950,60002011240957-JUNE23,103,11426,2.0
951,60002011241007-JUNE23,103,11426,2.0
952,60002011240852-JUNE23,103,11426,2.0
953,60002011240947-JUNE23,103,11426,2.0
954,60002011240937-JUNE23,103,11426,2.0
955,60002011240928-JUNE23,103,11426,2.0
956,60002011240919-JUNE23,103,11426,2.0
957,60002011240757-JUNE23,103,11426,2.0
958,60002011240806-JUNE23,103,11426,2.0
959,60002011240815-JUNE23,103,11426,2.0
960,60002011240824-JUNE23,103,11426,2.0
961,60002011240834-JUNE23,103,11426,2.0
962,60002011240843-JUNE23,103,11426,2.0
963,60002011240910-JUNE23,103,11426,2.0
964,70002011240852-JUNE23,103,11426,2.0
965,60002011241016-JUNE23,103,11426,2.0
966,60002011242033-JUNE23,103,11426,2.0
967,60002011241615-JUNE23,103,11426,2.0
968,60002011241625-JUNE23,103,11426,2.0
969,60002011241635-JUNE23,103,11426,2.0
970,60002011241701-JUNE23,103,11426,2.0
971,60002011241716-JUNE23,103,11426,2.0
972,60002011241732-JUNE23,103,11426,2.0
973,60002011241747-JUNE23,103,11426,2.0
974,60002011241803-JUNE23,103,11426,2.0
975,60002011241818-JUNE23,103,11426,2.0
976,60002011241841-JUNE23,103,11426,2.0
977,60002011241903-JUNE23,103,11426,2.0
978,60002011241924-JUNE23,103,11426,2.0
979,60002011241944-JUNE23,103,11426,2.0
980,60002011242005-JUNE23,103,11426,2.0
981,60002011242103-JUNE23,103,11426,2.0
982,60002011241554-JUNE23,103,11426,2.0
983,10002011312557-JUNE23,103,11426,2.0
984,10002011312517-JUNE23,103,11426,2.0
985,10002011312437-JUNE23,103,11426,2.0
986,10002011312139-JUNE23,103,11426,2.0
987,10002011310500-JUNE23,103,11426,2.0
988,10002011310445-JUNE23,103,11426,2.0
989,10002011310423-JUNE23,103,11426,2.0
990,10002011310354-JUNE23,103,11426,2.0
991,10002011310254-JUNE23,103,11426,2.0
992,60002011310254-JUNE23,103,11426,2.0
993,60002011310354-JUNE23,103,11426,2.0
994,60002011310438-JUNE23,103,11426,2.0
995,60002011312139-JUNE23,103,11426,2.0
996,60002011312437-JUNE23,103,11426,2.0
997,60002011241604-JUNE23,103,11426,2.0
998,60002011241544-JUNE23,103,11426,2.0
999,60002011241026-JUNE23,103,11426,2.0
1000,60002011241254-JUNE23,103,11426,2.0
1001,60002011241036-JUNE23,103,11426,2.0
1002,60002011241046-JUNE23,103,11426,2.0
1003,60002011241056-JUNE23,103,11426,2.0
1004,60002011241106-JUNE23,103,11426,2.0
1005,60002011241115-JUNE23,103,11426,2.0
1006,60002011241125-JUNE23,103,11426,2.0
1007,60002011241135-JUNE23,103,11426,2.0
1008,60002011240553-JUNE23,103,11426,2.0
1009,60002011241154-JUNE23,103,11426,2.0
1010,60002011241204-JUNE23,103,11426,2.0
1011,60002011241214-JUNE23,103,11426,2.0
1012,60002011241224-JUNE23,103,11426,2.0
1013,60002011241234-JUNE23,103,11426,2.0
1014,60002011241244-JUNE23,103,11426,2.0
1015,60002011241303-JUNE23,103,11426,2.0
1016,60002011241534-JUNE23,103,11426,2.0
1017,60002011241313-JUNE23,103,11426,2.0
1018,60002011241323-JUNE23,103,11426,2.0
1019,60002011241333-JUNE23,103,11426,2.0
1020,60002011241343-JUNE23,103,11426,2.0
1021,60002011241353-JUNE23,103,11426,2.0
1022,60002011241403-JUNE23,103,11426,2.0
1023,60002011241413-JUNE23,103,11426,2.0
1024,60002011241423-JUNE23,103,11426,2.0
1025,60002011241433-JUNE23,103,11426,2.0
1026,60002011241443-JUNE23,103,11426,2.0
1027,60002011241453-JUNE23,103,11426,2.0
1028,60002011241503-JUNE23,103,11426,2.0
1029,60002011241514-JUNE23,103,11426,2.0
1030,60002011241524-JUNE23,103,11426,2.0
1031,60002011241144-JUNE23,103,11426,2.0
1032,70002011241716-JUNE23,103,11426,2.0
1033,60002011240543-JUNE23,103,11426,2.0
1034,70002011240543-JUNE23,103,11426,2.0
1035,70002011240518-JUNE23,103,11426,2.0
1036,70002011240500-JUNE23,103,11426,2.0
1037,10002011240633-JUNE23,103,11426,2.0
1038,10002011240640-JUNE23,103,11426,2.0
1039,10002011240646-JUNE23,103,11426,2.0
1040,10002011240652-JUNE23,103,11426,2.0
1041,10002011240658-JUNE23,103,11426,2.0
1042,10002011240707-JUNE23,103,11426,2.0
1043,10002011240717-JUNE23,103,11426,2.0
1044,10002011240727-JUNE23,103,11426,2.0
1045,10002011240737-JUNE23,103,11426,2.0
1046,10002011240747-JUNE23,103,11426,2.0
1047,10002011240757-JUNE23,103,11426,2.0
1048,10002011240807-JUNE23,103,11426,2.0
1049,10002011240817-JUNE23,103,11426,2.0
1050,10002011240827-JUNE23,103,11426,2.0
1051,10002011240837-JUNE23,103,11426,2.0
1052,10002011240847-JUNE23,103,11426,2.0
1053,70002011241234-JUNE23,103,11426,2.0
1054,70002011241244-JUNE23,103,11426,2.0
1055,70002011241254-JUNE23,103,11426,2.0
1056,70002011241303-JUNE23,103,11426,2.0
1057,70002011241313-JUNE23,103,11426,2.0
1058,70002011240534-JUNE23,103,11426,2.0
1059,70002011240553-JUNE23,103,11426,2.0
1060,60002011240534-JUNE23,103,11426,2.0
1061,70002011240603-JUNE23,103,11426,2.0
1062,70002011240834-JUNE23,103,11426,2.0
1063,70002011240824-JUNE23,103,11426,2.0
1064,70002011240815-JUNE23,103,11426,2.0
1065,70002011240806-JUNE23,103,11426,2.0
1066,70002011240757-JUNE23,103,11426,2.0
1067,70002011240748-JUNE23,103,11426,2.0
1068,70002011240739-JUNE23,103,11426,2.0
1069,70002011240729-JUNE23,103,11426,2.0
1070,70002011240719-JUNE23,103,11426,2.0
1071,70002011240710-JUNE23,103,11426,2.0
1072,70002011240700-JUNE23,103,11426,2.0
1073,70002011240651-JUNE23,103,11426,2.0
1074,70002011240900-JUNE23,103,11426,2.0
1075,70002011240910-JUNE23,103,11426,2.0
1076,70002011240919-JUNE23,103,11426,2.0
1077,70002011240928-JUNE23,103,11426,2.0
1078,70002011240937-JUNE23,103,11426,2.0
1079,70002011240947-JUNE23,103,11426,2.0
1080,70002011241224-JUNE23,103,11426,2.0
1081,70002011240642-JUNE23,103,11426,2.0
1082,70002011240633-JUNE23,103,11426,2.0
1083,70002011240623-JUNE23,103,11426,2.0
1084,70002011240613-JUNE23,103,11426,2.0
1085,70002011240957-JUNE23,103,11426,2.0
1086,70002011241007-JUNE23,103,11426,2.0
1087,70002011241016-JUNE23,103,11426,2.0
1088,70002011241026-JUNE23,103,11426,2.0
1089,70002011241544-JUNE23,103,11426,2.0
1090,70002011241554-JUNE23,103,11426,2.0
1091,70002011241604-JUNE23,103,11426,2.0
1092,70002011241615-JUNE23,103,11426,2.0
1093,70002011241625-JUNE23,103,11426,2.0
1094,70002011241635-JUNE23,103,11426,2.0
1095,70002011241647-JUNE23,103,11426,2.0
1096,70002011241701-JUNE23,103,11426,2.0
1097,70002011240843-JUNE23,103,11426,2.0
1098,70002011241732-JUNE23,103,11426,2.0
1099,70002011241747-JUNE23,103,11426,2.0
1100,70002011241803-JUNE23,103,11426,2.0
