shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_914785,33.989149,-118.214794,349,13382.27773597
p_914785,33.98915,-118.214748,350,13386.52942356
p_914785,33.989149,-118.214099,351,13446.49487472
p_914785,33.989149,-118.213867,352,13467.93087002
p_914785,33.989145,-118.213459,353,13505.63126668
p_914785,33.989145,-118.213243,354,13525.58891842
p_914785,33.989146,-118.212914,355,13555.98758089
p_914785,33.989148,-118.212806,356,13565.96887219
p_914785,33.989147,-118.211894,357,13650.23458338
p_914785,33.989144,-118.211606,358,13676.84686611
p_914785,33.989195,-118.211546,359,13684.76744826
p_914785,33.989196,-118.210917,360,13742.88494075
p_914785,33.989198,-118.210236,361,13805.80733438
p_914785,33.989199,-118.21004,362,13823.91738374
p_914785,33.989199,-118.209789,363,13847.10889956
p_914785,33.9892,-118.209669,364,13858.19703161
p_914785,33.989201,-118.209284,365,13893.7698477
p_914785,33.989203,-118.208402,366,13975.26383982
p_914785,33.989202,-118.20809,367,14004.09175298
p_914785,33.989201,-118.207545,368,14054.44795383
p_914785,33.9892,-118.206985,369,14106.19009914
p_914785,33.9892,-118.206959,370,14108.59240752
p_914785,33.989198,-118.206104,371,14187.59170715
p_914785,33.989198,-118.205966,372,14200.34242117
p_914785,33.989197,-118.20574,373,14221.22432003
p_914785,33.989196,-118.205638,374,14230.64941373
p_914785,33.989195,-118.205482,375,14245.06369158
p_914785,33.989194,-118.205208,376,14270.38057071
p_914785,33.989178,-118.205001,377,14289.58880987
p_914785,33.989153,-118.204838,378,14304.90260954
p_914785,33.989107,-118.204536,379,14333.26904124
p_914785,33.98907,-118.204318,380,14353.82536457
p_914785,33.989,-118.204139,381,14372.09629358
p_914785,33.988982,-118.203973,382,14387.56355357
p_914785,33.98893,-118.203498,383,14431.82940361
p_914785,33.988966,-118.203408,384,14441.05418684
p_914785,33.988906,-118.202842,385,14493.77253642
p_914785,33.988885,-118.202616,386,14514.78373407
p_914785,33.988866,-118.202413,387,14533.65832119
p_914785,33.988865,-118.2024,388,14534.86459082
p_914785,33.988835,-118.202086,389,14564.06741674
p_914785,33.988774,-118.201979,390,14576.04758565
