shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_910590,33.967616,-118.195264,331,10767.41752899
p_910590,33.967518,-118.194341,332,10853.41090149
p_910590,33.967937,-118.194275,333,10900.2857009
p_910590,33.967797,-118.193004,334,11018.77299285
p_910590,33.967348,-118.188927,335,11398.8460512
p_910590,33.967282,-118.188334,336,11454.13799777
p_910590,33.967247,-118.188008,337,11484.51608039
p_910590,33.967176,-118.187364,338,11544.55350704
p_910590,33.967104,-118.187345,339,11552.73064466
p_910590,33.967023,-118.187323,340,11561.94250169
p_910590,33.966772,-118.187257,341,11590.44423658
p_910590,33.966689,-118.187293,342,11600.23350156
p_910590,33.966263,-118.187188,343,11648.47235884
p_910590,33.966136,-118.187157,344,11662.84782391
p_910590,33.966063,-118.187074,345,11674.00174976
p_910590,33.965931,-118.187039,346,11688.99649072
p_910590,33.965591,-118.18695,347,11727.59649306
p_910590,33.965656,-118.187556,348,11784.06637768
p_910590,33.965662,-118.187613,349,11789.37630156
p_910590,33.965676,-118.187737,350,11800.94135441
p_910590,33.965705,-118.188013,351,11826.65182439
p_910590,33.965731,-118.188246,352,11848.37838131
p_910590,33.965734,-118.188281,353,11851.63021764
p_910590,33.965763,-118.188548,354,11876.51562733
p_910590,33.965768,-118.188594,355,11880.80305416
p_910590,33.96579,-118.188795,356,11899.53943337
p_910590,33.965826,-118.189131,357,11930.84884135
p_910590,33.965842,-118.189284,358,11945.10030747
p_910590,33.965861,-118.189457,359,11961.22756629
p_910590,33.965898,-118.1898,360,11993.19277586
p_910590,33.9659,-118.189818,361,11994.8710927
p_910590,33.965918,-118.189993,362,12011.16765576
p_910590,33.965936,-118.190153,363,12026.08930113
p_910590,33.965973,-118.190498,364,12058.23780524
p_910590,33.966023,-118.190963,365,12101.57022542
p_910590,33.966025,-118.190989,366,12103.98340443
p_910590,33.966045,-118.191175,367,12121.31636513
p_910590,33.966047,-118.191194,368,12123.08633186
p_910590,33.966081,-118.19151,369,12152.53402302
p_910590,33.966095,-118.191631,370,12163.82432806
p_910590,33.966103,-118.191708,371,12170.99589269
p_910590,33.966123,-118.191896,372,12188.51217647
p_910590,33.966138,-118.192035,373,12201.46605339
p_910590,33.966153,-118.192175,374,12214.51158937
p_910590,33.966172,-118.192349,375,12230.73042385
p_910590,33.966193,-118.192544,376,12248.90250366
p_910590,33.96621,-118.192705,377,12263.90134884
p_910590,33.966227,-118.192863,378,12278.62516824
p_910590,33.966243,-118.193012,379,12292.50983732
p_910590,33.966286,-118.193413,380,12329.87643393
p_910590,33.966324,-118.193764,381,12362.58898253
p_910590,33.966406,-118.194531,382,12434.0571791
p_910590,33.965895,-118.194598,383,12491.07544443
p_910590,33.965249,-118.194682,384,12563.15023952
p_910590,33.964767,-118.194753,385,12617.01571801
p_910590,33.964309,-118.194821,386,12668.2051486
p_910590,33.964124,-118.194849,387,12688.88820514
p_910590,33.964107,-118.194679,388,12704.7129691
p_910590,33.963943,-118.193093,389,12852.42143317
p_910590,33.963907,-118.192739,390,12885.38224598
p_910590,33.963889,-118.192565,391,12901.58746308
p_910590,33.963869,-118.192368,392,12919.92961688
p_910590,33.96385,-118.192188,393,12936.69887775
p_910590,33.963832,-118.192009,394,12953.36280145
p_910590,33.963815,-118.191845,395,12968.63716907
p_910590,33.963802,-118.191718,396,12980.46325182
p_910590,33.963793,-118.191629,397,12988.74934062
p_910590,33.963727,-118.19104,398,13043.67712706
p_910590,33.963694,-118.19074,399,13071.64491507
p_910590,33.963682,-118.190638,400,13081.16567542
p_910590,33.963666,-118.190495,401,13094.50094605
p_910590,33.96365,-118.190347,402,13108.29436596
p_910590,33.963634,-118.190204,403,13121.6296415
p_910590,33.96363,-118.190167,404,13125.07799751
p_910590,33.963611,-118.189999,405,13140.74762839
p_910590,33.963603,-118.18993,406,13147.18633728
p_910590,33.963579,-118.18971,407,13167.69318499
p_910590,33.963569,-118.189627,408,13175.44417241
p_910590,33.963548,-118.189439,409,13192.97536441
p_910590,33.963514,-118.189128,410,13221.96565837
p_910590,33.963511,-118.189107,411,13223.93488736
p_910590,33.963478,-118.188807,412,13251.90274483
p_910590,33.963473,-118.188765,413,13255.823985
p_910590,33.963442,-118.18849,414,13281.47221922
p_910590,33.963423,-118.188312,415,13298.05819572
p_910590,33.963404,-118.188146,416,13313.54471458
p_910590,33.963357,-118.187729,417,13352.43669055
p_910590,33.963311,-118.187316,418,13390.94750463
p_910590,33.963202,-118.18634,419,13481.96050373
p_910590,33.962875,-118.186286,420,13518.57367164
p_910590,33.962748,-118.18631,421,13532.8343031
p_910590,33.962437,-118.186233,422,13568.05740716
p_910590,33.961976,-118.186118,423,13620.28530382
p_910590,33.961868,-118.186023,424,13635.13811817
p_910590,33.96175,-118.185989,425,13648.59883405
p_910590,33.961694,-118.185973,426,13654.98405654
p_910590,33.961427,-118.185908,427,13685.20334714
p_910590,33.961267,-118.185867,428,13703.35087965
p_910590,33.961123,-118.18583,429,13719.68559232
p_910590,33.961031,-118.185806,430,13730.12869778
p_910590,33.960873,-118.185765,431,13748.0593399
p_910590,33.960774,-118.185804,432,13759.61707931
p_910590,33.960697,-118.185778,433,13768.48968247
p_910590,33.960187,-118.185608,434,13827.20134635
p_910590,33.959895,-118.18551,435,13860.83320436
p_910590,33.959157,-118.185263,436,13945.81727216
p_910590,33.958991,-118.185208,437,13964.91913862
p_910590,33.958685,-118.185094,438,14000.45908893
p_910590,33.958626,-118.185071,439,14007.34009381
p_910590,33.958491,-118.18502,440,14023.03895501
p_910590,33.958409,-118.184928,441,14035.49044484
p_910590,33.958429,-118.184787,442,14048.71050786
p_910590,33.958447,-118.184637,443,14062.71799564
p_910590,33.958369,-118.183814,444,14139.27814718
p_910590,33.958258,-118.182644,445,14248.11975276
p_910590,33.958249,-118.182547,446,14257.14086524
p_910590,33.958193,-118.182056,447,14302.94711129
p_910590,33.958157,-118.181742,448,14332.24355985
p_910590,33.958133,-118.18153,449,14352.01874068
p_910590,33.95811,-118.181334,450,14370.31379208
p_910590,33.958064,-118.180925,451,14408.46049844
p_910590,33.957913,-118.179609,452,14531.24643343
p_910590,33.957756,-118.178056,453,14675.84336745
p_910590,33.957742,-118.17792,454,14688.5094713
p_910590,33.957715,-118.177681,455,14710.80245161
p_910590,33.957679,-118.177361,456,14740.64856426
p_910590,33.957661,-118.177168,457,14758.59905087
p_910590,33.957336,-118.177208,458,14794.8376745
p_910590,33.957287,-118.177195,459,14800.40407404
p_910590,33.957246,-118.177163,460,14805.82909911
p_910590,33.957216,-118.177125,461,14810.66749341
p_910590,33.957189,-118.177058,462,14817.5465289
p_910590,33.957056,-118.175787,463,14935.94921192
p_910590,33.957037,-118.175605,464,14952.90320115
p_910590,33.957027,-118.175514,465,14961.38726986
p_910590,33.957002,-118.175263,466,14984.75266281
p_910590,33.956987,-118.175129,467,14997.24971303
p_910590,33.956976,-118.175023,468,15007.12311538
p_910590,33.956948,-118.17476,469,15031.6301586
p_910590,33.956759,-118.17296,470,15199.32239116
p_910590,33.95765,-118.172828,471,15298.90381376
p_910590,33.95803,-118.176358,472,15627.89444564
p_910590,33.958023,-118.17643,473,15634.59456219
p_910590,33.957989,-118.176527,474,15644.3211913
p_910590,33.957861,-118.176672,475,15663.84570134
p_910590,33.957693,-118.176863,476,15689.51530343
p_910590,33.957665,-118.176937,477,15697.02727711
p_910590,33.957656,-118.177008,478,15703.6653452
p_910590,33.957661,-118.177168,479,15718.4646367
p_910590,33.957679,-118.177361,480,15736.41512331
p_910590,33.957715,-118.177681,481,15766.26123596
p_910590,33.957742,-118.17792,482,15788.55421627
p_910590,33.957756,-118.178056,483,15801.22032012
p_910590,33.95782,-118.178686,484,15859.8826329
p_910590,33.957884,-118.179326,485,15919.46251835
p_910590,33.957913,-118.179609,486,15945.81734905
p_910590,33.957955,-118.179979,487,15980.33241266
p_910590,33.958064,-118.180925,488,16068.60333461
p_910590,33.95811,-118.181334,489,16106.75004097
p_910590,33.958133,-118.18153,490,16125.04509237
p_910590,33.958157,-118.181742,491,16144.8202732
p_910590,33.958193,-118.182056,492,16174.11672176
p_910590,33.958249,-118.182547,493,16219.92296781
p_910590,33.958369,-118.183814,494,16337.78566022
p_910590,33.958447,-118.184637,495,16414.34581176
p_910590,33.958429,-118.184787,496,16428.35329954
p_910590,33.958409,-118.184928,497,16441.57336256
p_910590,33.958515,-118.184901,498,16453.59298764
p_910590,33.958815,-118.185005,499,16488.23008219
p_910590,33.959021,-118.185076,500,16512.00364169
p_910590,33.959239,-118.18515,501,16537.13328532
p_910590,33.959387,-118.1852,502,16554.18778752
p_910590,33.959513,-118.185242,503,16568.69303201
p_910590,33.960495,-118.185573,504,16681.83296966
p_910590,33.960765,-118.185665,505,16712.96559232
p_910590,33.960873,-118.185765,506,16728.09626471
p_910590,33.96085,-118.185532,507,16749.78237411
p_910590,33.960824,-118.185269,508,16774.26119776
p_910590,33.960799,-118.185025,509,16796.98328008
p_910590,33.960737,-118.184408,510,16854.42405652
p_910590,33.960718,-118.184216,511,16872.29479968
p_910590,33.960703,-118.184069,512,16885.98310846
p_910590,33.960701,-118.184047,513,16888.02857494
p_910590,33.960682,-118.183867,514,16904.79844751
p_910590,33.960673,-118.183768,515,16914.00304929
p_910590,33.960648,-118.183523,516,16936.8169104
p_910590,33.960606,-118.183105,517,16975.73142747
p_910590,33.960601,-118.183054,518,16980.47774005
p_910590,33.960594,-118.18299,519,16986.443836
p_910590,33.960592,-118.182966,520,16988.67315965
p_910590,33.960576,-118.182811,521,17003.108922
p_910590,33.960543,-118.182481,522,17033.82884128
p_910590,33.960514,-118.182188,523,17061.1004707
p_910590,33.960492,-118.181969,524,17081.48866416
p_910590,33.960487,-118.181924,525,17085.68471718
p_910590,33.960471,-118.18176,526,17100.94637719
p_910590,33.960457,-118.181637,527,17112.42053765
p_910590,33.960448,-118.181556,528,17119.9734363
p_910590,33.960438,-118.181461,529,17128.82384101
p_910590,33.960399,-118.181101,530,17162.37781177
p_910590,33.960383,-118.180955,531,17175.98845204
p_910590,33.960379,-118.180918,532,17179.43693703
p_910590,33.960363,-118.180775,533,17192.77271382
p_910590,33.960345,-118.180608,534,17208.33673196
p_910590,33.960342,-118.18058,535,17210.94601338
p_910590,33.96033,-118.180461,536,17222.02515816
p_910590,33.960325,-118.180416,537,17226.22121899
p_910590,33.960323,-118.180401,538,17227.62527137
p_910590,33.960297,-118.180162,539,17249.90295995
p_910590,33.960291,-118.180105,540,17255.21321189
p_910590,33.960272,-118.17993,541,17271.52479211
p_910590,33.960254,-118.17977,542,17286.44740855
p_910590,33.960196,-118.179233,543,17336.49636078
p_910590,33.96012,-118.178536,544,17401.46782466
p_910590,33.960101,-118.178358,545,17418.05443534
p_910590,33.960057,-118.177955,546,17455.621293
p_910590,33.960028,-118.177701,547,17479.31736003
p_910590,33.960007,-118.177541,548,17494.28817366
p_910590,33.959984,-118.177341,549,17512.94900291
p_910590,33.959962,-118.177153,550,17530.49599914
p_910590,33.959922,-118.176814,551,17562.14171268
p_910590,33.959894,-118.176506,552,17590.77850632
